year,gp,driver,sector_id,initial_SoC,converged,v_max_solved_ms,v_max_solved_kph,n_intervals_above_355kph,env_perm_err_W
2025,Mexico City Grand Prix,LAW,10,0.8,True,98.00732624607626,352.82637448587457,0,
2025,Mexico City Grand Prix,LAW,10,0.9,True,98.00754459348802,352.8271605365569,0,
2025,Mexico City Grand Prix,LAW,10,1.0,True,98.00680055025263,352.82448198090947,0,
2025,Japanese Grand Prix,ALB,11,0.1,True,91.8300230080286,330.588082828903,0,
2025,Japanese Grand Prix,ALB,11,0.2,True,93.71884678645588,337.3878484312412,0,
2025,Japanese Grand Prix,ALB,11,0.30000000000000004,True,96.17830429453096,346.24189546031147,0,
2025,Japanese Grand Prix,ALB,11,0.4,True,98.59562375937644,354.9442455337552,0,
2025,Japanese Grand Prix,ALB,11,0.5,True,98.59585182885738,354.94506658388656,0,
2025,Japanese Grand Prix,ALB,11,0.6,True,98.59609454096504,354.94594034747416,0,
2025,Japanese Grand Prix,ALB,11,0.7000000000000001,True,98.59527257588071,354.9429812731706,0,
2025,Japanese Grand Prix,ALB,11,0.8,True,98.5958665003806,354.94511940137016,0,
2025,Japanese Grand Prix,ALB,11,0.9,True,98.59682453939716,354.9485683418298,0,
2025,Japanese Grand Prix,ALB,11,1.0,True,98.59595457492925,354.9454364697453,0,
2025,Spanish Grand Prix,GAS,2,0.1,True,90.5482749757186,325.97378991258694,0,
2025,Spanish Grand Prix,GAS,2,0.2,True,93.12478614736949,335.2492301305302,0,
2025,Spanish Grand Prix,GAS,2,0.30000000000000004,True,96.26321282752187,346.54756617907873,0,
2025,Spanish Grand Prix,GAS,2,0.4,True,98.3570520212089,354.08538727635204,0,
2025,Spanish Grand Prix,GAS,2,0.5,True,98.35687236546126,354.08474051566054,0,
2025,Spanish Grand Prix,GAS,2,0.6,True,98.35559879418086,354.0801556590511,0,
2025,Spanish Grand Prix,GAS,2,0.7000000000000001,True,98.35746400560912,354.08687042019284,0,
